country_name,year,fatalities,prop_discriminated,urban_share,democracy,polarization,gdppc,pop,timeindep
El Salvador,2003,0,0,0.6056100000000001,1,0.2613209819608717,5784.185000000005,5.900929,162.99996726850102
El Salvador,2004,0,0,0.61107,1,1.278346383456788,5807.273000000003,5.925089,163.99992983684655
El Salvador,2005,0,0,0.61648,1,1.227317225049883,5936.618999999999,5.947206,165.00008680642708
Equatorial Guinea,2001,0,0,0.38799999999999996,0,0.47790958846639847,16931.999999999985,0.549007,33.00001447160934
Equatorial Guinea,2002,0,0,0.38793999999999995,0,0.05325457285787445,19418.69999999999,0.5676640000000001,34.000016163054354
Equatorial Guinea,2003,0,0,0.38802,0,0.2638368072480522,21230.110000000015,0.5867720000000001,34.9999978478706
Equatorial Guinea,2004,0,0.63,0.38822,0,0.29509712581123226,28076.350000000002,0.606201,36.00000221558012
Equatorial Guinea,2005,0,0.87,0.38856,0,0.5407493619199283,31372.079999999984,0.625866,37.000003232163834
Eritrea,2001,0,0.07,0.17796,0,0.6635858431898896,1771.687,3.655006,8.00000366656215
Eritrea,2002,0,0.07,0.18048999999999998,0,0.6669375107739656,1765.6039999999994,3.7885320000000005,9.00000380397483
Eritrea,2003,57,0.07,0.18315,0,1.4337726837857858,1661.8790000000001,3.9284080000000006,9.999999070059587
Eritrea,2004,0,0.07,0.18594999999999998,0,0.5199429377290188,1633.4160000000004,4.064958,10.999996999218334
Eritrea,2005,0,0.07,0.18889,0,0.0025068764460110106,1628.8699999999994,4.191273000000002,12.000004202544735
Estonia,2001,0,0,0.69242,1,0.37662699838927943,16803.51999999999,1.388115,9.999999070059587
Estonia,2002,0,0,0.69116,1,0.2729409195098095,17937.829999999998,1.37935,10.999996999218334
Estonia,2003,0,0,0.6898899999999999,1,0.5371597033811873,19389.439999999984,1.3707200000000002,12.000004202544735
Estonia,2004,0,0,0.6886199999999999,1,0.060430525568937896,20733.54,1.36255,13.000008353002707
Estonia,2005,0,0,0.68735,1,0.5597287528638379,22807.17999999999,1.354775,13.999995385387143
Ethiopia,2001,388,0.0795,0.14926999999999999,0,1.3593029025505623,650.4534999999998,68.39313,146.00005523059335
Ethiopia,2002,809,0.0795,0.15118,0,1.3571801962632175,641.527,70.39116999999995,147.00006074353837
Ethiopia,2003,1093,0.0795,0.15310000000000001,0,1.7484743510251866,609.9424,72.43229000000004,147.99995948291655
Ethiopia,2004,475,0.0807,0.15503999999999998,0,1.6197988913979755,673.4260000000002,74.50697000000001,148.99995441413355
Ethiopia,2005,290,0.0807,0.157,0,1.1279906515146139,732.3805000000001,76.60843,149.99995588556808
Fiji,2001,0,0,0.483,0,0.3252301401202567,6782.283999999999,0.8142149999999999,30.999993660961117
Fiji,2002,0,0,0.48692,1,0.3724800931141712,6986.678000000003,0.8156909999999999,32.000003110408905
Fiji,2003,0,0,0.49085,1,0.9275639216392999,7048.448000000003,0.8166260000000001,33.00001447160934
Fiji,2004,0,0,0.49479,1,0.04260983120855642,7406.3619999999955,0.818355,34.000016163054354
Fiji,2005,0,0,0.49871000000000004,1,0.7641394519373844,7426.778999999997,0.8218200000000001,34.9999978478706
Finland,2001,0,0,0.82368,1,1.1555718504223227,35706.15000000003,5.188008,84.00001689716338
Finland,2002,0,0,0.8250299999999998,1,0.4091773978322023,36218.240000000005,5.200597999999999,84.99997819832602
Finland,2003,0,0,0.8263799999999998,1,0.5428169502371457,36852.44999999997,5.213014,85.99997452220214
Finland,2004,0,0,0.82772,1,0.4686609884033259,38188.25000000001,5.228172,86.99998967705181
Finland,2005,0,0,0.8290500000000001,1,1.0087922853438183,39115.770000000004,5.246095999999999,88.00001632591938
France,2001,0,0.006,0.76127,1,0.873777742418968,35304.72999999998,61.357430000000036,300.999920310599
France,2002,0,0.006,0.7637999999999999,1,1.1442792198486162,35440.92000000003,61.80527,301.9999947527889
France,2003,0,0.006,0.76632,1,0.011878292382732034,35479.00999999998,62.24488000000001,303.000058930667
France,2004,0,0.006,0.7688299999999999,1,0.5085084377116571,36200.07000000003,62.7049,304.0000907725221
France,2005,0,0.006,0.7713,1,1.1930463532372844,36505.84999999998,63.179360000000024,305.00006813474704
Gabon,2001,0,0,0.8085,0,0.18570295368821826,17714.38000000001,1.260435,40.999997265123476
Gabon,2002,0,0,0.81565,0,0.1179424768769648,17231.379999999997,1.289192,42.00001603210159
Gabon,2003,0,0,0.8223,0,0.01677842241162434,17171.079999999998,1.318093,42.99999502517711
Gabon,2004,0,0,0.8284700000000003,0,0.004617548117514227,16832.480000000003,1.347524,44.000016107599464
Gabon,2005,0,0,0.8342100000000001,0,0.07471070190176596,16803.550000000007,1.377777,45.00002296034146
Georgia,2001,0,0,0.52398,0,0.2582370200790558,3445.578999999997,4.3864,9.999999070059587
Georgia,2002,0,0,0.52293,0,0.22337151715876302,3658.707999999999,4.357,10.999996999218334
Georgia,2003,0,0,0.52352,0,0.2677690412317216,4116.195999999999,4.301,12.000004202544735
Georgia,2004,27,0,0.52411,1,1.5751809433863218,4414.777000000001,4.245,13.000008353002707
Georgia,2005,0,0,0.5246999999999999,1,1.0601420015870826,4902.093,4.19,13.999995385387143
Germany,2001,0,0,0.73113,1,0.8006670445866302,37325.05,82.34992000000003,52.00001463376783
Germany,2002,0,0,0.7317399999999998,1,1.0922102743630717,37262.34999999999,82.48848999999997,53.00000458173775
Germany,2003,0,0,0.73233,1,0.49694227155797877,36977.35000000003,82.53418,53.999997485529235
Germany,2004,0,0,0.73289,1,0.5708989721135656,37418.08999999998,82.51625999999999,54.99998981221505
Germany,2005,0,0,0.73355,1,0.6241427814921713,37703.92999999999,82.46942000000003,56.00001731883431
Ghana,2001,50,0,0.4460100000000001,1,1.5072560482528945,2291.016000000001,19.2938,44.000016107599464
Ghana,2002,36,0,0.45275,1,1.5232554627052741,2333.681999999999,19.788180000000004,45.00002296034146
Ghana,2003,0,0,0.45951000000000003,1,0.4034265912723611,2392.325999999999,20.305400000000002,45.99998176150525
Ghana,2004,0,0,0.46630000000000005,1,0.3121326605283655,2461.322,20.84049,46.99997171963577
Ghana,2005,0,0,0.47308,1,0.15367218679205516,2539.329,21.389510000000005,47.999999476421245
Greece,2001,0,0.03,0.72913,1,0.46998471168095707,25731.209999999995,10.862129999999999,173.00007015189854
Greece,2002,0,0.03,0.73303,1,0.5413648322884809,26642.769999999982,10.90202,173.9999479366798
Greece,2003,0,0.03,0.7368899999999999,1,0.7931077612154862,28119.41,10.928069999999998,175.00000456338515
Greece,2004,0,0.03,0.7407300000000002,1,0.5709564410689496,29469.530000000002,10.955140000000002,176.0000008732853
Greece,2005,0,0.03,0.74452,1,0.21432610859415493,29559.279999999977,10.987310000000003,177.00004733443853
Grenada,2001,0,0,0.63043,0,0.045921782683886116,11040.59000000001,25.515789999999996,36.00000221558012
Grenada,2002,0,0,0.63043,0,0.18179791323117445,11040.59000000001,25.515789999999996,36.00000221558012
Grenada,2003,0,0,0.63043,0,0.10969072961067314,11040.59000000001,25.515789999999996,36.00000221558012
Grenada,2004,0,0,0.63043,0,0.23886526191433888,11040.59000000001,25.515789999999996,36.00000221558012
Grenada,2005,0,0,0.63043,0,0.20511412775229426,11040.59000000001,25.515789999999996,36.00000221558012
Guatemala,2001,5,0,0.45531999999999995,1,1.567954775391398,6069.478000000004,11.976719999999998,160.9999412375122
Guatemala,2002,2,0,0.45937,1,1.6212981231056782,6157.566000000002,12.27221,161.99994569236281
Guatemala,2003,0,0,0.46344,1,0.7007966583973355,6166.1119999999955,12.57335,162.99996726850102
Guatemala,2004,1,0,0.46756,1,1.9469078444408718,6213.130000000005,12.87771,163.99992983684655
Guatemala,2005,58,0,0.47172,1,1.807061875056401,6269.156000000002,13.183510000000002,165.00008680642708
Guinea,2001,430,0,0.31355,0,0.6750279025900527,1445.9150000000004,8.955756,42.99999502517711
Guinea,2002,0,0,0.31702,0,0.005925565288262441,1492.932,9.114287,44.000016107599464
Guinea,2003,0,0,0.3206,0,0.4821094528877642,1483.5649999999998,9.281572000000002,45.00002296034146
Guinea,2004,0,0,0.32428000000000007,0,0.6080334661768935,1489.4239999999998,9.464771,45.99998176150525
Guinea,2005,3,0,0.32807,0,0.7537833097686548,1504.0309999999995,9.669023000000001,46.99997171963577
Guinea-Bissau,2001,0,0,0.37482,0,0.3544642263423186,1366.493,1.343646,27.000003617883362
Guinea-Bissau,2002,0,0,0.38318000000000013,0,0.5773576551151135,1325.8229999999996,1.372367,28.00001371509765
Guinea-Bissau,2003,0,0,0.39161999999999997,0,0.054591250707642175,1305.4260000000004,1.401716,29.000004930392674
Guinea-Bissau,2004,0,0,0.4001300000000001,0,0.38475542374619043,1312.5230000000004,1.431816,29.999988550137516
Guinea-Bissau,2005,0,0,0.40867,0,0.4640503938035737,1338.2960000000003,1.462784,30.999993660961117
Guyana,2001,0,0,0.28606000000000004,1,0.4636578123092931,4630.024999999996,0.743163,34.9999978478706
Guyana,2002,0,0,0.28518,1,0.6900921690796828,4681.044999999999,0.743107,36.00000221558012
Guyana,2003,0,0,0.28431,1,1.4574047355804778,4634.154999999999,0.742537,37.000003232163834
Guyana,2004,0,0,0.28358,1,0.13809560423697811,4788.105999999997,0.742162,37.999993930397835
Guyana,2005,0,0,0.28301,1,1.2181623839934286,4698.821000000004,0.742495,39.00001380094624
Haiti,2001,0,0,0.37250999999999995,0,0.4464051255815337,1692.8390000000004,8.692563999999997,66.9999585008181
Haiti,2002,0,0,0.38935000000000003,0,0.07141469467773567,1661.4090000000006,8.834739000000003,68.00002004802772
Haiti,2003,0,0,0.40645000000000003,0,0.07199793727387442,1641.1100000000006,8.976555000000003,69.00003418279756
Haiti,2004,231,0,0.42381,0,1.0428936095956574,1558.5320000000002,9.119182,69.99998305654692
Haiti,2005,40,0,0.44084,0,1.8837925767053476,1561.9600000000005,9.263408999999998,71.00000873006718
Honduras,2001,0,0,0.45964,0,0.1259721109441202,3332.9319999999975,6.371304,160.9999412375122
Honduras,2002,1,0,0.46593,0,1.2689072025854258,3372.357,6.499001000000001,161.99994569236281
Honduras,2003,47,0,0.47232999999999997,0,1.5448244448327786,3440.1540000000014,6.626303999999998,162.99996726850102
Honduras,2004,30,0,0.47875,0,1.6954966627323302,3568.148000000003,6.753352000000001,163.99992983684655
Honduras,2005,0,0,0.48516000000000015,0,0.22433318806223565,3697.1699999999987,6.880180999999998,165.00008680642708
Hungary,2001,0,0,0.6467,1,1.080508490645117,18683.979999999985,10.187579999999999,82.99994955289773
Hungary,2002,0,0,0.65081,1,0.49642947723485303,19585.72,10.15861,84.00001689716338
Hungary,2003,0,0,0.6548899999999999,1,0.21316457026488148,20397.85000000001,10.129549999999998,84.99997819832602
Hungary,2004,0,0,0.65896,1,0.8059117030778155,21466.22000000002,10.107150000000003,85.99997452220214
Hungary,2005,0,0,0.66354,1,0.9194476635456504,22452.820000000007,10.087059999999997,86.99998967705181
Iceland,2001,0,0.7,0.9253199999999999,1,0.041575487640909854,34914.54999999998,0.284968,56.9999847334327
Iceland,2002,0,0.7,0.9266200000000001,1,0.053073984122979444,34794.79000000003,0.28752300000000003,57.9999993883077
Iceland,2003,0,0.7,0.92789,1,0.5273365450786147,35369.02000000001,0.28952100000000003,59.00003280957166
Iceland,2004,0,0.7,0.92914,1,0.29072403219184845,37890.70000000001,0.292074,60.00002626667969
Iceland,2005,0,0.7,0.93037,1,0.6832579781158269,39679.03999999999,0.296734,61.00000828542857
India,2001,1716,0,0.27918000000000004,1,1.9940664899975946,2570.427999999999,1071.8880000000001,53.999997485529235
India,2002,2900,0,0.28244,1,1.945211482220916,2623.3299999999995,1090.1890000000003,54.99998981221505
India,2003,2243,0,0.28572,1,1.5270771861688048,2783.004,1108.3699999999997,56.00001731883431
India,2004,1767,0,0.28903,1,1.4721870849762322,2955.2050000000013,1126.419,56.9999847334327
India,2005,2015,0,0.29235,1,1.803289671518933,3178.829000000001,1144.3259999999996,57.9999993883077
Indonesia,2001,0,0.02,0.42782,1,0.4356564744357951,5934.1370000000015,214.44830000000007,56.00001731883431
Indonesia,2002,460,0.02,0.43566000000000005,1,1.7150245564637192,6115.567999999999,217.3691,56.9999847334327
Indonesia,2003,1068,0.02,0.44353000000000004,1,1.8905940529790404,6319.669999999998,220.30780000000001,57.9999993883077
Indonesia,2004,1082,0.02,0.45145,1,1.8428994231580988,6546.493999999998,223.26860000000008,59.00003280957166
Indonesia,2005,242,0,0.45937,1,1.9075168141718815,6824.606000000004,226.25469999999996,60.00002626667969
Iran,2001,112,0.1545,0.6475799999999999,0,0.7027397945203632,13047.45000000001,66.81274000000003,300.999920310599
Iran,2002,0,0.1545,0.65468,0,0.23510036839751525,13812.829999999989,67.69667999999999,301.9999947527889
Iran,2003,2,0.1545,0.66172,0,1.025567785399463,14838.299999999997,68.52207000000001,303.000058930667
Iran,2004,0,0.1545,0.66869,0,0.056885929258386606,15308.46000000001,69.32194999999997,304.0000907725221
Iran,2005,29,0.1545,0.6755800000000001,0,1.1417718533908203,15616.250000000007,70.12212000000001,305.00006813474704
Iraq,2001,27,0.63,0.6855,0,0.8862675015609711,12105.03000000001,24.258790000000005,69.00003418279756
Iraq,2002,111,0.63,0.68604,0,1.3895856955161225,10959.020000000004,24.943790000000003,69.99998305654692
Iraq,2003,7999,0.63,0.68658,0,1.6795918667847198,7134.575000000003,25.63043,71.00000873006718
Iraq,2004,4365,0,0.6871200000000001,0,1.823529472951777,10710.550000000005,26.320529999999998,71.99999143084456
Iraq,2005,3521,0,0.68766,0,0.921509237759849,10895.45999999999,27.017709999999997,73.00004079617888
Ireland,2001,0,0,0.59395,1,0.4221154105825466,40455.29999999998,3.866243,80.0000292260948
Ireland,2002,0,0,0.59649,1,1.1552382797505265,42289.07000000003,3.931947,80.99998747153342
Ireland,2003,0,0,0.59925,1,0.1467238503815606,42903.67,3.9965210000000004,81.99997972433374
Ireland,2004,0,0,0.60202,1,1.3126151837137527,44940.950000000004,4.0702620000000005,82.99994955289773
Ireland,2005,0,0,0.6047699999999999,1,0.7560512552550669,46613.560000000034,4.159914,84.00001689716338
Israel,2001,355,0.31,0.91267,0,1.052758963938423,26206.440000000017,6.439,53.00000458173775
Israel,2002,888,0.31,0.9133,0,1.337922240040195,25725.469999999983,6.57,53.999997485529235
Israel,2003,471,0.31,0.91393,0,1.175179652060417,25459.079999999994,6.6897,54.99998981221505
Israel,2004,514,0.31,0.91456,0,1.260879041209221,26156.03999999998,6.809,56.00001731883431
Israel,2005,211,0.31,0.91518,0,1.2553879823341267,26761.230000000014,6.9301,56.9999847334327
Italy,2001,0,0.001,0.67282,1,1.268931219502436,37162.42000000002,56.97410000000001,281.00009291723325
Italy,2002,0,0.001,0.6738200000000001,1,0.8232895002912729,37199.35000000001,57.05901,281.99997999545263
Italy,2003,0,0.001,0.67501,1,0.8145146557147079,37090.41000000003,57.31320000000001,283.0000289669652
Italy,2004,0,0.001,0.6762,1,0.38917651773323303,37434.099999999984,57.68533000000002,283.99993236222554
Italy,2005,0,0.001,0.67738,1,0.721542835191535,37604.35999999997,57.96947999999998,284.99994862343925
Jamaica,2001,116,0,0.5205299999999999,1,1.617602881005928,7977.436000000001,2.605556,39.00001380094624
Jamaica,2002,15,0,0.5225100000000001,1,1.8170342355352571,8081.118000000003,2.615253,39.999981835446675
Jamaica,2003,7,0,0.52437,1,1.8083276135326387,8324.692999999996,2.624695,40.999997265123476
Jamaica,2004,0,0,0.52625,1,1.003562108495389,8384.61,2.634145,42.00001603210159
Jamaica,2005,0,0,0.5281100000000001,1,0.9109267070757667,8410.557999999994,2.643601,42.99999502517711
Japan,2001,0,0,0.79989999999999994,1,0.520382744055055,33927.64000000001,127.14899999999999,186.00006068935448
Japan,2002,0,0,0.8164699999999998,1,0.5178437965028454,33888.779999999984,127.44500000000002,187.00007164820602
Japan,2003,0,0,0.83196,1,0.10935729298601858,34333.130000000005,127.71799999999998,188.00000698796973
Japan,2004,0,0,0.8464,1,0.32568051138073206,35078.26,127.76100000000002,188.99999715372763
Japan,2005,0,0,0.85978,1,0.6878541127064638,35658.14999999999,127.773,189.99998628950806
Jordan,2001,0,0.5,0.8008700000000001,0,0.1370667926154192,7483.646999999997,4.917000000000001,54.99998981221505
Jordan,2002,0,0.5,0.8036399999999998,0,0.02695835889729674,7775.789999999994,5.038,56.00001731883431
Jordan,2003,0,0.5,0.8063800000000001,0,0.15752241490004576,7935.331000000003,5.164,56.9999847334327
Jordan,2004,0,0.5,0.8090899999999998,0,0.03468232896944513,8399.123999999994,5.29,57.9999993883077
Jordan,2005,59,0.5,0.8117699999999998,0,1.7479271396564715,8799.590000000006,5.4110000000000005,59.00003280957166
Kazakhstan,2001,0,0,0.55527,0,0.17066878981831482,11314.249999999993,14.858329999999999,9.999999070059587
Kazakhstan,2002,0,0,0.55326,0,0.42719051186210477,12422.539999999992,14.85895,10.999996999218334
Kazakhstan,2003,0,0,0.5512400000000001,0,0.020459977618809785,13532.22999999999,14.909020000000003,12.000004202544735
Kazakhstan,2004,0,0,0.5492100000000001,0,0.4414408273851172,14728.620000000003,15.012990000000004,13.000008353002707
Kazakhstan,2005,0,0,0.5471900000000001,0,0.20980040171246506,16014.31,15.147030000000003,13.999995385387143
Kenya,2001,192,0.41,0.20239000000000001,0,0.790471477290718,2153.126,31.863280000000003,37.999993930397835
Kenya,2002,32,0.41,0.20591,0,1.0214084099842444,2106.7259999999997,32.69198,39.00001380094624
Kenya,2003,7,0,0.20948,1,1.3979893904413283,2110.2529999999992,33.551080000000006,39.999981835446675
Kenya,2004,20,0,0.21309999999999998,1,1.498791236017598,2158.2680000000005,34.437459999999994,40.999997265123476
Kenya,2005,215,0,0.21675,1,1.3855841409929561,2224.031,35.349039999999995,42.00001603210159
Kiribati,2001,0,0,0.63043,0,0.3006820041686715,11040.59000000001,25.515789999999996,36.00000221558012
Kiribati,2002,0,0,0.63043,0,0.21489017711052902,11040.59000000001,25.515789999999996,36.00000221558012
Kiribati,2003,0,0,0.63043,0,0.2236634085785807,11040.59000000001,25.515789999999996,36.00000221558012
Kiribati,2004,0,0,0.63043,0,0.2629790624965634,11040.59000000001,25.515789999999996,36.00000221558012
Kiribati,2005,0,0,0.63043,0,0.038887409117894706,11040.59000000001,25.515789999999996,36.00000221558012
Kosovo,2001,0,0,0.6528529000000001,1,0.7387525989773259,7524.844000000004,1.751685,1
Kosovo,2002,0,0,0.6528529000000001,1,0.2798760656830249,7524.844000000004,1.751685,1
Kosovo,2003,0,0,0.6528529000000001,1,1.1963189544616712,7524.844000000004,1.751685,1
Kosovo,2004,0,0,0.6528529000000001,1,0.2973836201396678,7524.844000000004,1.751685,1
Kosovo,2005,0,0,0.6528529000000001,1,0.26590067752242114,7524.844000000004,1.751685,1
Kuwait,2001,0,0.03,0.98128,0,0.012455672071315321,68472.83,1.990022,39.999981835446675
Kuwait,2002,0,0.03,0.98142,0,0.010114212558204331,69392.76999999999,2.042215,40.999997265123476
Kuwait,2003,0,0.03,0.9815699999999999,0,0.015706615439194768,80462.60000000006,2.095993,42.00001603210159
Kuwait,2004,0,0.03,0.9817199999999999,0,0.017988424174143074,87555.16000000006,2.166344,42.99999502517711
Kuwait,2005,0,0.03,0.98187,0,0.012854207978886537,93469.55,2.263604,44.000016107599464
Kyrgyzstan,2001,0,0,0.35296,0,0.16615091044843197,2164.268,4.9451,9.999999070059587
Kyrgyzstan,2002,0,0,0.35295000000000004,0,0.5046957261762581,2144.121,4.9907,10.999996999218334
Kyrgyzstan,2003,0,0,0.35292999999999997,0,0.4446180540107936,2270.9250000000006,5.0433,12.000004202544735
Kyrgyzstan,2004,0,0,0.35292,0,0.17482022440358996,2401.2649999999994,5.1047,13.000008353002707
Kyrgyzstan,2005,0,0,0.3529,0,0.2632076889614342,2370.1659999999993,5.1626,13.999995385387143
Laos,2001,0,0.08,0.22993,0,0.516309088764363,2586.5660000000003,5.424701,46.99997171963577
Laos,2002,4,0.08,0.24044000000000001,0,0.2550646744293347,2698.441000000001,5.50234,47.999999476421245
Laos,2003,5,0.08,0.25126000000000004,0,1.2829910056454874,2819.8960000000006,5.579002999999999,48.99998539258148
Laos,2004,4,0.08,0.26242,0,0.828863405665229,2954.1999999999994,5.658894,49.99999972859274
Laos,2005,0,0.08,0.27386,0,0.15802643630869687,3114.998000000003,5.745012000000001,51.00001873106283
Latvia,2001,0,0,0.6795,1,1.144225047586253,12051.859999999993,2.33717,9.999999070059587
Latvia,2002,0,0,0.6785,1,0.8178345495153916,13058.749999999998,2.310173,10.999996999218334
Latvia,2003,0,0,0.6779999999999999,1,0.6782667934838683,14297.200000000012,2.287955,12.000004202544735
Latvia,2004,0,0,0.679,1,1.3069555743725505,15658.909999999996,2.263122,13.000008353002707
Latvia,2005,0,0,0.68,1,0.1562749093584716,17522.269999999997,2.238799,13.999995385387143
Lebanon,2001,4,0.1,0.86115,0,1.606218418472889,12534.639999999989,3.359875,56.9999847334327
Lebanon,2002,0,0.1,0.8623100000000002,0,0.09932002106627431,12363.020000000004,3.522842,57.9999993883077
Lebanon,2003,1,0.1,0.86348,0,1.001902992737405,12145.569999999992,3.7014640000000005,59.00003280957166
Lebanon,2004,0,0.1,0.8646600000000002,0,0.05831047934193155,12325.060000000001,3.8632710000000006,60.00002626667969
Lebanon,2005,3,0.1,0.86584,0,1.6761144776314498,12269.319999999998,3.9868650000000003,61.00000828542857
Lesotho,2001,0,0,0.20067000000000002,0,0.01359263124080142,1827.7439999999997,1.871489,34.9999978478706
Lesotho,2002,0,0,0.20597000000000001,1,1.6776387634180743,1825.1439999999996,1.885488,36.00000221558012
Lesotho,2003,0,0,0.21137,1,1.0657960018386645,1892.6619999999998,1.898778,37.000003232163834
Lesotho,2004,0,0,0.21689,1,0.8615730059261271,1909.1350000000007,1.912042,37.999993930397835
Lesotho,2005,0,0,0.22249,1,0.8169502275733812,1959.2840000000003,1.925844,39.00001380094624
Liberia,2001,481,0.067,0.44673,0,1.3648803237372031,832.4127999999997,2.99877,153.99990722832882
Liberia,2002,2259,0.067,0.45017,0,1.6993027288287714,843.5062000000003,3.0706729999999998,154.99998187751785
Liberia,2003,3281,0.067,0.45360999999999996,0,1.2208028901228682,579.1379999999999,3.124222,155.99999886907224
Liberia,2004,0,0,0.45706,0,0.4140436721204733,583.0548999999999,3.1846429999999994,157.00003056031858
Liberia,2005,0,0,0.46051000000000003,0,0.27688675152897135,597.8870000000001,3.269786,157.99999478173933
Libya,2001,0,0.156,0.76441,0,0.042377248907194,21199.380000000016,5.428303,49.99999972859274
Libya,2002,0,0.156,0.76544,0,0.15248872885242104,20665.839999999986,5.518341,51.00001873106283
Libya,2003,0,0.156,0.7665500000000001,0,0.16704612165688298,22987.91,5.609166,52.00001463376783
Libya,2004,0,0.156,0.76774,0,0.18046808769798373,23639.719999999983,5.703224,53.00000458173775
Libya,2005,0,0.156,0.769,0,0.1826587630631402,26044.49999999998,5.801543000000001,53.999997485529235
Liechtenstein,2001,0,0,0.63043,0,0.3144947094480623,11040.59000000001,25.515789999999996,36.00000221558012
Liechtenstein,2002,0,0,0.63043,0,0.2907481801749067,11040.59000000001,25.515789999999996,36.00000221558012
Liechtenstein,2003,0,0,0.63043,0,0.035878279546424745,11040.59000000001,25.515789999999996,36.00000221558012
Liechtenstein,2004,0,0,0.63043,0,0.22882573054450328,11040.59000000001,25.515789999999996,36.00000221558012
Liechtenstein,2005,0,0,0.63043,0,0.3275838457114063,11040.59000000001,25.515789999999996,36.00000221558012
Lithuania,2001,0,0,0.66919,1,0.8017598535952019,13092.729999999992,3.470818,9.999999070059587
Lithuania,2002,0,0,0.66828,1,0.5569957123129349,14090.560000000003,3.4430669999999997,10.999996999218334
Lithuania,2003,0,0,0.6673699999999999,1,0.8632609642030508,15702.53000000001,3.415213,12.000004202544735
Lithuania,2004,0,0,0.66646,1,0.22854804528787265,16920.010000000013,3.3770750000000005,13.000008353002707
Lithuania,2005,0,0,0.66635,1,0.7689940843577496,18526.730000000014,3.322528,13.999995385387143
Luxembourg,2001,0,0,0.63043,0,0.06831502631724345,11040.59000000001,25.515789999999996,36.00000221558012
Luxembourg,2002,0,0,0.63043,0,0.20893950728524008,11040.59000000001,25.515789999999996,36.00000221558012
Luxembourg,2003,0,0,0.63043,0,0.15888556194403206,11040.59000000001,25.515789999999996,36.00000221558012
Luxembourg,2004,0,0,0.63043,0,0.32100734111064577,11040.59000000001,25.515789999999996,36.00000221558012
Luxembourg,2005,0,0,0.63043,0,0.13057081617002142,11040.59000000001,25.515789999999996,36.00000221558012
Macedonia,2001,72,0,0.58339,1,1.6264213388289792,8323.415000000006,2.021585,9.999999070059587
Macedonia,2002,0,0,0.5813,1,0.10402406413976567,8422.676000000007,2.028706,10.999996999218334
Macedonia,2003,0,0,0.5792100000000001,1,0.05577980353615479,8590.986999999997,2.033974,12.000004202544735
Macedonia,2004,0,0,0.5771100000000001,1,0.0427294039607048,8976.737000000005,2.038444,13.000008353002707
Macedonia,2005,0,0,0.5752700000000001,1,0.9843759505957806,9386.027,2.042894,13.999995385387143
Madagascar,2001,0,0,0.27391,0,0.1232147968213074,1484.4080000000004,16.23577,40.999997265123476
Madagascar,2002,79,0,0.27663,0,0.4584023967631278,1257.2939999999999,16.736030000000003,42.00001603210159
Madagascar,2003,0,0,0.27936,0,0.04432629569619894,1339.2560000000003,17.245279999999998,42.99999502517711
Madagascar,2004,0,0,0.28210999999999997,0,0.49499495388165815,1368.1819999999998,17.763370000000005,44.000016107599464
Madagascar,2005,0,0,0.28814,0,0.17050809336929115,1389.5010000000004,18.290390000000002,45.00002296034146
Malawi,2001,0,0,0.14698,0,0.67466454907123,800.3842,11.491820000000002,37.000003232163834
Malawi,2002,0,0,0.14786,0,0.3706008921229234,792.4549000000001,11.788729999999997,37.999993930397835
Malawi,2003,0,0,0.14875,0,0.6626595219681622,815.7392000000002,12.090479999999998,39.00001380094624
Malawi,2004,0,0,0.14964,0,0.2925076529773604,836.9344000000001,12.407619999999998,39.999981835446675
Malawi,2005,0,0,0.15054,0,0.5673892568622856,840.1867,12.747850000000001,40.999997265123476
Malaysia,2001,0,0,0.62922,0,0.1885464110683091,16039.430000000006,23.92096,44.000016107599464
Malaysia,2002,0,0,0.63856,0,0.12651452369816601,16554.910000000003,24.40198,45.00002296034146
Malaysia,2003,0,0,0.6478,0,0.10516043310840613,17165.679999999997,24.86942,45.99998176150525
Malaysia,2004,0,0,0.6569400000000001,0,0.05378627450687344,17976.65999999999,25.332030000000003,46.99997171963577
Malaysia,2005,0,0,0.66594,0,0.30280902483801825,18577.09,25.796119999999995,47.999999476421245
Maldives,2001,0,0,0.28859,0,0.6910290845791949,9165.844999999994,0.292,36.00000221558012
Maldives,2002,0,0,0.30042,0,0.03410928663020488,9587.740000000002,0.297,37.000003232163834
Maldives,2003,0,0,0.31251999999999996,0,0.13255422820709648,10622.119999999997,0.304,37.999993930397835
Maldives,2004,0,0,0.3249,0,0.06245603031748906,10964.99999999999,0.312,39.00001380094624
Maldives,2005,0,0.2,0.3375,0,0.5778734589199302,9274.061000000007,0.32099999999999995,39.999981835446675
Mali,2001,0,0,0.29075,1,0.6307153941504657,1639.2029999999995,11.37609,40.999997265123476
Mali,2002,0,0,0.29806,1,0.021524534882935695,1639.9260000000006,11.723020000000002,42.00001603210159
Mali,2003,0,0,0.30547,1,1.6547575878949299,1734.8860000000004,12.08887,42.99999502517711
Mali,2004,20,0,0.313,1,1.6186420509661548,1706.9559999999994,12.47486,44.000016107599464
Mali,2005,12,0,0.3206,1,1.3553916797665413,1760.6939999999997,12.881380000000002,45.00002296034146
Malta,2001,0,0,0.63043,0,0.21049446231312116,11040.59000000001,25.515789999999996,36.00000221558012
Malta,2002,0,0,0.63043,0,0.20699290299616285,11040.59000000001,25.515789999999996,36.00000221558012
